MassiveID	filename	SampleType	SampleTypeSub1	SampleCollectionDateandTime	Country	LatitudeandLongitude	DepthorAltitudeMeters	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOBroadScale	ENVOLocalScale	ENVOMediumScale	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	ENVOLocalScaleIndex	ENVOBroadScaleIndex	ENVOMediumScaleIndex	USI
MSV000097243	mzml files/mzML_POS/Babayani_DOC_30.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_33 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_36 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_39 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_42.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_45.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_48.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_51.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_54.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_57.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_60_20250221211727.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_63.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_66.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_69.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4103611|22.9955	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_70.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4012778|23.01119	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_71.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.3974722|23.04397	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_72_Blank.mzML	blank_extraction	blank_extraction										2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_73_Blank.mzML	blank_extraction	blank_extraction										2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_22 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_25.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_28.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_31.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_34 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_37 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_40.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_43.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_46.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_49.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_52.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_55.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_58.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_61.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_64.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_67.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (polymeric resin)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_23r.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_26.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_29.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_32.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/babayani_DOC_35 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6265556|22.70088	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_38 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_D0C_41 .mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/babayani_DOC_44.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.6332778|22.77202	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_47.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_50.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_53.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_56.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5515833|22.60001	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_59.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_62.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.5001389|22.63133	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_65.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Babayani_DOC_68.mzML	environmental	dissolvedorganicmatter_water_freshwater	10/23/2020	Botswana	-18.4349167|23.00019	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_11_Blank.mzML	blank_extraction	blank_extraction	7/24/2022	Botswana								2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_13.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_10.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.545278|22.559722	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_6.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_unlabeled.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana		0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_15.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.545278|22.559722	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_3.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.546111|22.571667	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_14.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.666944|22.548056	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/Chabo_12.mzML	environmental	dissolvedorganicmatter_water_freshwater	7/24/2022	Botswana	-18.666944|22.548056	0.0	aquatic biome	liquid water				2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
MSV000097243	mzml files/mzML_POS/HLB_Blank.mzML	blank_extraction	blank_extraction	7/24/2022	Botswana								2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (C18)												
