MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	NCBIRank	NCBIDivision	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	ENVOEnvironmentBiomeIndex	ENVOEnvironmentMaterialIndex	TubeID	SampleName	ATTRIBUTE_lifestage	ATTRIBUTE_SPE_cartridge	ATTRIBUTE_pH	ATTRIBUTE_SampleCollectionMethod	ATTRIBUTE_SampleExtractionMethod
MSV000097815	43_recruit_C_day19_PPL_pH2.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	43_recruit_C_day19_PPL_pH2	0.0520548	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/11/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			43	recruit_C_day19_PPL_pH2	recruit_C	PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	44_recruit_C_day19_PPL_pH8.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	44_recruit_C_day19_PPL_pH8	0.0520548	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/11/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			44	recruit_C_day19_PPL_pH8	recruit_C	PPL	8	liquid, solid phase extraction (PPL, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	45_recruit_D_day19_PPL_pH2.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	45_recruit_D_day19_PPL_pH2	0.0520548	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/11/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			45	recruit_D_day19_PPL_pH2	recruit_D	PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	46_recruit_D_day19_PPL_pH8.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	46_recruit_D_day19_PPL_pH8	0.0520548	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/11/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			46	recruit_D_day19_PPL_pH8	recruit_D	PPL	8	liquid, solid phase extraction (PPL, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	47_recruit_C_D_day20_PPL_pH2.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	47_recruit_C_D_day20_PPL_pH2	0.0547945	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			47	recruit_C_D_day20_PPL_pH2	recruit_C_D	PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	48_recruit_C_D_day20_PPL_pH8.mzML	animal	marine_coral	45264|Acropora millepora	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	48_recruit_C_D_day20_PPL_pH8	0.0547945	not applicable	exudate	not applicable	healthy	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	-0.001								ENVO:01000050	ENVO:00002150			48	recruit_C_D_day20_PPL_pH8	recruit_C_D	PPL	8	liquid, solid phase extraction (PPL, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	49_PSW_day20_PPL_pH2.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	49_PSW_day20_PPL_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			49	PSW_day20_PPL_pH2		PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	50_PSW_day20_PPL_pH2.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	50_PSW_day20_PPL_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			50	PSW_day20_PPL_pH2		PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	51_PSW_day20_ENVIP_pH2.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (ENVI-Carb)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	51_PSW_day20_ENVIP_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			51	PSW_day20_ENVIP_pH2		ENVI	2	liquid, solid phase extraction (ENVI-Carb, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	52_PSW_day20_HLB_pH2.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	52_PSW_day20_HLB_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			52	PSW_day20_HLB_pH2		HLB	2	liquid, solid phase extraction (HLB, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	53_PSW_day20_PPL_pH8.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	53_PSW_day20_PPL_pH8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			53	PSW_day20_PPL_pH8		PPL	8	liquid, solid phase extraction (PPL, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	54_PSW_day20_PPL_pH8.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	54_PSW_day20_PPL_pH8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			54	PSW_day20_PPL_pH8		PPL	8	liquid, solid phase extraction (PPL, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	55_PSW_day20_ENVIP_pH8.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (ENVI-Carb)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	55_PSW_day20_ENVIP_pH8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			55	PSW_day20_ENVIP_pH8		ENVI	8	liquid, solid phase extraction (ENVI-Carb, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	56_PSW_day20_HLB_pH8.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (HLB)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	56_PSW_day20_HLB_pH8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			56	PSW_day20_HLB_pH8		HLB	8	liquid, solid phase extraction (HLB, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	57_PSW_day20_ENVIH_pH8.mzML	blank_extraction	water_seawater	not applicable	2025	liquid, solid phase extraction (ENVI-Carb)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	57_PSW_day20_ENVIH_pH8	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	12/12/2024	Australia	not applicable	-19.26639000|146.80569001	not applicable								not applicable	not applicable			57	PSW_day20_ENVIH_pH8		ENVI	8	liquid, solid phase extraction (ENVI-Carb, pH8)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	58_milliQ_ZH_PPL_pH2.mzML	blank_extraction	blank_extraction	not applicable	2025	liquid, solid phase extraction (PPL)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	58_milliQ_ZH_PPL_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	3/10/2025	Switzerland	not applicable	not applicable	not applicable								not applicable	not applicable			58	milliQ_ZH_PPL_pH2		PPL	2	liquid, solid phase extraction (PPL, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
MSV000097815	59_milliQ_ZH_ENVIP_pH2.mzML	blank_extraction	blank_extraction	not applicable	2025	liquid, solid phase extraction (ENVI-Carb)	methanol (100%)	sulfadimethoxine	Orbitrap Exploris 240|MS:1003094	electrospray ionization (positive)	reverse phase (polar-C18)	59_milliQ_ZH_ENVIP_pH2	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	3/10/2025	Switzerland	not applicable	not applicable	not applicable								not applicable	not applicable			59	milliQ_ZH_ENVIP_pH2		ENVI	2	liquid, solid phase extraction (ENVI-Carb, pH2)	methanol-water (1:3, 1:1, 3:1), methanol 100%
