MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_SampleID	ATTRIBUTE_SampleName	ATTRIBUTE_PPL_LOT_Number	ATTRIBUTE_PPL_Box_Number	ATTRIBUTE_Project	ATTRIBUTE_Experiment	ATTRIBUTE_Experiment_Blanks	ATTRIBUTE_SampleType	ATTRIBUTE_SampleVolume_mL	ATTRIBUTE_Contact	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	Redissolved in [ul] 80% MeOH 1%FA	Comment	Flow rate	Pump set up	Link BCO-DMO	Sample_ID (BCO-DMO)	Sampling Strategy	Year	Lon	Lat	DateTime_local	ISO_DateTime_UTC	ContactTime	DOC_umol/L	Total_N_umol/L	Total_P_umol/L	Phosphate_umol/L	Silicate_umol/L	N_plus_N_umol/L	Ammonia_umol/L	PON_ug/L	POC_ug/L	PON15_permil	POC13_permil	Salinity	Temperature_C	PicoEukaryotes_cells/uL	Prochlorococcus_cells/uL	Synechococcus_cells/uL	Heterotrophs_cells/uL	M_C_ratio	BIX	HIX	FI	Ultra_Violet_Humic_like_RFU	Marine_Humic_like_RFU	Visible_Humic_like_RFU	Tryptophan_like_RFU	Tyrosine_like_RFU	Phenylalanine_like_RFU	Fulvic_Acid_like_RFU	Optical_Brighteners_RFU	Diesel_Band_II_RFU	Petroleum_like_RFU	Lignin_like_RFU	PARAFAC1	PARAFAC2	PARAFAC3	PARAFAC4	PARAFAC5	PARAFAC6
MSV000088021	KB_2020_99.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	21.451605|-157.795509	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	KB_2020_99	M11_T5	6318643_02		KBay	KBay	Kbay_Syringe	Syringe	150	Wesley	marine biome	sea water	50.0		8mL/min	peristaltic pump in lab			Spatial Survey	2019.0	-157.795509	21.451605	2019-12-04T09:00:00Z	2019-12-04T19:00:00Z															2.88		16.3	269.22																					
MSV000088021	Mo_2019_1.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_1	Mu_IC_T0_1	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_10.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_10	Mu_WA_T0_1	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_100.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_100	PC_WA3_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_101.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_101	PC_HE1_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_102.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_102	PC_HE2_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_103.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_103	PC_HE3_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_104.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_104	PC_PB1_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_105.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_105	PC_PB2_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_106.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_106	PC_PB3_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_107.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_107	PC_BL1_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_108.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_108	PC_BL2_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_109.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_109	PC_BL3_T5C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_11.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_11	Mu_WA_T0_2	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_110.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_110	PC_WA1_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_111.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_111	PC_WA2_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_112.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_112	PC_WA3_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_113.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_113	PC_HE1_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_114.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_114	PC_HE2_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_115.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_115	PC_HE3_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_116.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_116	PC_PB1_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_117.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_117	PC_PB2_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_118.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_118	PC_PB3_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_119.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_119	PC_BL1_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_12.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_12	Mu_WA_T0_3	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_120.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_120	PC_BL2_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_121.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_121	PC_BL3_T7C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_122_C.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_122_C	PC_Blank			Moorea19	PlAN_C	PlAN_C	Blank	400	Zaq			50.0		8ml/min																																																
