MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase
MSV000097043	Zin50_04_500ppm_cent_neg.mzML	plant	plant_angiospermae	252867|Lanxangia tsao-ko	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW11_500ppm_cent_neg.mzML	plant	plant_angiospermae	252867|Lanxangia tsao-ko	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ber50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	BerE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	BerW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ber50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	BerE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	BerW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	253618|Epimedium brevicornu	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_10_500ppm_cent_pos.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE10_500ppm_cent_pos.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW10_500ppm_cent_pos.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_10_500ppm_cent_neg.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_18_500ppm_cent_neg.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_20_500ppm_cent_neg.mzML	plant	plant_angiospermae	259893|Artemisia argyi	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ali50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AliE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AliW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ali50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AliE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AliW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	262913|Alisma plantago-aquatica subsp. Orientale	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_11_500ppm_cent_pos.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE11_500ppm_cent_pos.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW11_500ppm_cent_pos.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE10_500ppm_cent_neg.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE18_500ppm_cent_neg.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE20_500ppm_cent_neg.mzML	plant	plant_angiospermae	265783|Artemisia capillaris	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_13_500ppm_cent_pos.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE13_500ppm_cent_pos.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW13_500ppm_cent_pos.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_11_500ppm_cent_neg.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_12_500ppm_cent_neg.mzML	plant	plant_angiospermae	265784|Artemisia iwayomogi	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_09_500ppm_cent_pos.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE09_500ppm_cent_pos.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW09_500ppm_cent_pos.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW16_500ppm_cent_neg.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW05_500ppm_cent_neg.mzML	plant	plant_angiospermae	265785|Atractylodes macrocephala	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rub50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RosE10_500ppm_cent_neg.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RosE06_500ppm_cent_neg.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	266091|Gynochthodes officinalis	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Con50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ConE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ConW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ConW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ConW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ConW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	267557|Cuscuta chinensis	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pod50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PodE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PodW_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pol50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PolE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PolW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	272675|Lepisorus fortuni	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Gra50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	GraE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	GraW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	GraE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Gra50_05_500ppm_cent_neg.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	GraW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	281083|Phyllostachys nigra	stem	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_04_500ppm_cent_pos.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE04_500ppm_cent_pos.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW04_500ppm_cent_pos.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_07_500ppm_cent_neg.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_04_500ppm_cent_neg.mzML	plant	plant_angiospermae	2849020|Schizonepeta tenuifolia	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Umb50_11_500ppm_cent_pos.mzML	plant	plant_angiospermae	2849586|Anethum foeniculum	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
