MassiveID	filename	SampleType	SampleTypeSub1	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	sample_code_rosetta	ATTRIBUTE_STATION	ATTRIBUTE_DEPTH	ATTRIBUTE_temp	ATTRIBUTE_sal	ATTRIBUTE_Sbeox0Mg/L	ATTRIBUTE_par	ATTRIBUTE_par1	ATTRIBUTE_spar	ATTRIBUTE_fl-eco-afl	ATTRIBUTE_turb	ATTRIBUTE_CStarTr0.(%)	ATTRIBUTE_Leu_ratio	ATTRIBUTE_leu.ratio.st.des	ATTRIBUTE_LONGHURST	ATTRIBUTE_LONGHURST_name
MSV000096004	AN1WDOC_PPL_060_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/05/2021 09.00	not applicable	not applicable	-24.9|-38.71	-2000.0	not specified	not specified	not applicable	not applicable	AN1_ST18_DEEP4	ST18	depth2	3.598333	34.94793	7.712511	0.078411									
MSV000096004	AN1WDOC_PPL_061_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/05/2021 09.00	not applicable	not applicable	-24.9|-38.71		not specified	not specified	not applicable	not applicable	AN1_ST18_BLK	ST18	blk													
MSV000096004	AN1WDOC_PPL_062_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable	-27.789702|-40.654694	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST19_SURF	ST19	surf	24.40185	36.26189	6.665673	347.8613									
MSV000096004	AN1WDOC_PPL_063_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable	-27.789702|-40.654694		not specified	not specified	not applicable	not applicable	AN1_ST19_BLK	ST19	blk													
MSV000096004	AN1WDOC_PPL_064_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/07/2021 09.00	not applicable	not applicable	-30.98|-42.96	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST20_SURF	ST20	surf	23.57675	36.09837	6.773792	241.0825									
MSV000096004	AN1WDOC_PPL_065_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/07/2021 09.00	not applicable	not applicable	-30.98|-42.96	-110.0	not specified	not specified	not applicable	not applicable	AN1_ST20_DCM	ST20	DCM	16.65375	35.7459	7.01794	0.907859									
MSV000096004	AN1WDOC_PPL_066_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/07/2021 09.00	not applicable	not applicable	-30.98|-42.96		not specified	not specified	not applicable	not applicable	AN1_ST20_BLK	ST20	blk													
MSV000096004	AN1WDOC_PPL_067_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/08/2021 09.00	not applicable	not applicable	-34.4|-45.3	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST21_SURF	ST21	surf	23.8763	36.99592	6.695175	491.6994									
MSV000096004	AN1WDOC_PPL_068_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/08/2021 09.00	not applicable	not applicable	-34.4|-45.3		not specified	not specified	not applicable	not applicable	AN1_ST21_BLK	ST21	blk													
MSV000096004	AN1WDOC_PPL_069_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/09/2021 09.00	not applicable	not applicable	-37.23|-48.109	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST22_SURF	ST22	surf	17.4745	31.64554	6.70663	117.38									
MSV000096004	AN1WDOC_PPL_070_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/09/2021 09.00	not applicable	not applicable	-37.23|-48.109	-60.0	not specified	not specified	not applicable	not applicable	AN1_ST22_DCM	ST22	DCM	16.67077	35.31587	7.97549	5.00157									
MSV000096004	AN1WDOC_PPL_071_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/09/2021 09.00	not applicable	not applicable	-37.23|-48.109	-70.0	not specified	not specified	not applicable	not applicable	AN1_ST22_DEEP1	ST22	1%PAR	15.62346	35.31586	6.998333	10.21516									
MSV000096004	AN1WDOC_PPL_072_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/09/2021 09.00	not applicable	not applicable	-37.23|-48.109	-375.0	not specified	not specified	not applicable	not applicable	AN1_ST22_DEEP3	ST22	depth1	10.3431	34.8479	7.056644	0.078412									
MSV000096004	AN1WDOC_PPL_073_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/09/2021 09.00	not applicable	not applicable	-37.23|-48.109	-2000.0	not specified	not specified	not applicable	not applicable	AN1_ST22_DEEP4	ST22	depth2	3.098567	34.78146	6.335633	0.078412									
MSV000096004	AN1WDOC_PPL_079_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/10/2021 09.00	not applicable	not applicable	-43.790748|-54.753549	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST23_SURF	ST23	surf	18.53745	34.19268	7.558879	195.1936									
MSV000096004	AN1WDOC_PPL_080_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/10/2021 09.00	not applicable	not applicable	-43.790748|-54.753549		not specified	not specified	not applicable	not applicable	AN1_ST23_BLK	ST23	blk													
MSV000096004	AN1WDOC_PPL_082_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48	-5.0	not specified	not specified	not applicable	not applicable	AN1_ST24_SURF	ST24	surf	13.67707	34.18184	8.561756	233.8544									
MSV000096004	AN1WDOC_PPL_083_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48	-34.0	not specified	not specified	not applicable	not applicable	AN1_ST24_DCM	ST24	DCM	10.46358	34.10339	9.25936	14.0825									
MSV000096004	AN1WDOC_PPL_084_POS.mzML	environmental	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48	-50.0	not specified	not specified	not applicable	not applicable	AN1_ST24_DEEP1	ST24	1%PAR	7.685433	34.0742	9.566433	3.511433									
MSV000096004	AN1WDOC_PPL_085_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48		not specified	not specified	not applicable	not applicable	AN1_ST24_BLK	ST24	blk													
MSV000096004	AN1WDOC_PPL_086_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48		not specified	not specified	not applicable	not applicable	AN1_ST24_BLK	ST24	blk													
MSV000096004	AN1WDOC_PPL_087_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48		not specified	not specified	not applicable	not applicable	AN1_ST24_BLK	ST24	blk													
MSV000096004	AN1WDOC_PPL_088_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48		not specified	not specified	not applicable	not applicable	AN1_ST24_BLK	ST24	blk													
MSV000096004	AN1WDOC_PPL_089_POS_blk.mzML	blank_analysis	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/12/2021 09.00	not applicable	not applicable	-46.79|-58.48		not specified	not specified	not applicable	not applicable	AN1_ST24_BLK	ST24	blk													
MSV000096004	BLP_001_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_002_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_003_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_004_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_005_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_006_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
MSV000096004	BLP_007_POS.mzML	blank_extraction	dissolvedorganicmatter_water_saline	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Orbitrap Eclipse|MS:1003029	electrospray ionization (positive)	reverse phase (C18)	not specified	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	01/06/2021 09.00	not applicable	not applicable			not specified	not specified	not applicable	not applicable			blk													
